id,astar_500tr_reg_dep,cr_500tr_dep,astar_500tr_reg_arr,cr_500tr_arr,astar_500tr_reg_route,cr_500tr_route,astar_500tr_reg_traveltime,cr_500tr_traveltime,same_traveltime?,same_route?
462,469.0,462.0,623.0,811.0,['126 -125 121 -64 38 319 -319'],"['126 -125 123 -E1 -313 319 -319', '126 -125 121 -64 38 319 -319']",154.0,349.0,False,False
463,464.0,463.0,629.0,1502.0,['-E1 -116 64 -121 121'],['-E1 -313 -38 64 -121 121'],165.0,1039.0,False,False
464,464.0,466.0,555.0,539.0,['19 121 -64 64 -121'],['19 121 -64 64 -121'],91.0,73.0,False,True
465,497.0,540.0,581.0,1487.0,['-313 -38 -17 25'],['-313 -38 -17 25'],84.0,947.0,False,True
466,471.0,480.0,566.0,572.0,['-138 -25 19 125 -126'],['-138 126 -125 125 -126'],95.0,92.0,False,False
467,660.0,836.0,771.0,1546.0,['117 -38 -17 -9 11 E4'],['117 -38 -13 -3 11 E4'],111.0,710.0,False,False
468,469.0,468.0,629.0,856.0,['116 E1 -123 121 -64 38 325 E0'],"['116 -313 325 E0', '116 E1 -123 121 -64 38 325 E0']",160.0,388.0,False,False
469,469.0,469.0,605.0,600.0,['325 E0 -123 125 -126 -25'],['325 E0 -123 125 -126 -25'],136.0,131.0,False,True
470,472.0,472.0,614.0,609.0,['325 E0 -123 125 -126 138 -E5'],['325 E0 -123 125 -126 138 -E5'],142.0,137.0,False,True
471,471.0,471.0,646.0,624.0,['319 -319 -38 -17 25'],['319 -319 -38 -17 25'],175.0,153.0,False,True
472,472.0,472.0,580.0,575.0,['-38 -17 25 126 -125'],['-38 -17 25 126 -125'],108.0,103.0,False,True
473,473.0,473.0,606.0,592.0,['E3 -319 -38 64 -121 125 -126'],['E3 -319 -38 64 -121 125 -126'],133.0,119.0,False,True
474,479.0,488.0,586.0,586.0,['E4 E3 -319 -38 64'],['E4 E3 -319 -38 64'],107.0,98.0,False,True
475,475.0,475.0,607.0,603.0,['19 -19 -9 11 E4'],['19 -19 -9 11 E4'],132.0,128.0,False,True
476,492.0,491.0,606.0,585.0,['E4 E3 -319 319'],['E4 E3 -319 319'],114.0,94.0,False,True
477,477.0,477.0,588.0,778.0,['-64 38 313'],['-64 38 313'],111.0,301.0,False,True
478,483.0,485.0,676.0,623.0,['-11 3 13 116'],['-11 9 17 116'],193.0,138.0,False,False
479,479.0,479.0,661.0,628.0,['-E3 -E4 -11 7 E5 -138 138'],"['-E3 -119 -15 -3 9 25 138', '-E3 -119 -15 -3 7 E5 -138 138']",182.0,149.0,False,False
480,480.0,480.0,580.0,569.0,['138 -138 126 -125 121'],['138 -138 126 -125 121'],100.0,89.0,False,True
481,481.0,481.0,624.0,619.0,['325 E0 -E1 -116 116 E1'],"['325 E0 -E1 -313 313 E1', '325 E0 -123 121 -64 116 E1', '325 E0 -E1 -313 313 E1', '325 E0 -123 121 -64 116 E1']",143.0,138.0,False,False
482,482.0,482.0,542.0,529.0,['-123 -19'],['-123 -19'],60.0,47.0,False,True
483,488.0,484.0,640.0,676.0,['-116 -13 -3 7'],['-116 -13 -3 7'],152.0,192.0,False,True
484,484.0,484.0,644.0,593.0,['119 E3 -319 325 E0'],['119 E3 -319 325 E0'],160.0,109.0,False,True
485,485.0,485.0,573.0,607.0,['-17 -9 11 E4 -119'],['-17 -9 11 E4 -119'],88.0,122.0,False,True
486,487.0,486.0,536.0,533.0,['325 E0'],['325 E0'],49.0,47.0,False,True
487,494.0,504.0,576.0,585.0,['-319 313 E1 -E0'],['-319 313 E1 -E0'],82.0,81.0,False,True
488,488.0,488.0,620.0,658.0,['-126 -25 -9 11 E4 E3'],['-126 -25 -9 11 E4 E3'],132.0,170.0,False,True
489,502.0,507.0,605.0,616.0,['-319 -38 -17 25 138 -E5'],['-319 -38 -17 25 138 -E5'],103.0,109.0,False,True
490,490.0,490.0,585.0,593.0,['-123 -19 -9 7'],['-123 -19 -9 7'],95.0,103.0,False,True
491,491.0,491.0,624.0,843.0,['-126 -25 17 38 319 -E3'],['-126 -25 17 38 319 -E3'],133.0,352.0,False,True
492,493.0,492.0,565.0,592.0,['138 -138 -25 25'],['138 -138 -25 25'],72.0,100.0,False,True
493,493.0,493.0,593.0,592.0,['E3 -319 313 E1 -E0'],['E3 -319 313 E1 -E0'],100.0,99.0,False,True
494,496.0,494.0,575.0,605.0,['25 -25 17 -13'],['25 -25 17 -13'],79.0,111.0,False,True
495,495.0,495.0,700.0,1503.0,['-E0 -325 313 E1 -123'],['-E0 -325 313 E1 -123'],205.0,1008.0,False,True
496,496.0,500.0,728.0,662.0,['-E5 -7 3 13 64 -121 123 -E0'],['-E5 -7 9 19 123 -E0'],232.0,162.0,False,False
497,498.0,500.0,589.0,615.0,['E3 -319 313 -116'],['E3 -319 313 -116'],91.0,115.0,False,True
498,498.0,502.0,717.0,652.0,['-7 3 13 64 -121 123 -E1'],['-7 9 19 123 -E1'],219.0,150.0,False,False
499,501.0,503.0,569.0,571.0,['E3 -319 -38 64'],['E3 -319 -38 64'],68.0,68.0,True,True
