id,astar_1250tr_reg_dep,cr_1250tr_dep,astar_1250tr_reg_arr,cr_1250tr_arr,astar_1250tr_reg_route,cr_1250tr_route,astar_1250tr_reg_traveltime,cr_1250tr_traveltime,same_traveltime?,same_route?
237,246.0,241.0,2392.0,574.0,['-E0 -325 -117 -15 -3 9'],"['-E0 -325 -117 -15 -3 9', '-E0 -325 -38 -13 -3 9']",2146.0,333.0,False,False
238,238.0,238.0,299.0,401.0,['121 -64 -13 15'],['121 -64 -13 15'],61.0,163.0,False,True
239,239.0,239.0,322.0,392.0,['64 -121 -19 -9 3'],['64 -121 -19 -9 3'],83.0,153.0,False,True
240,240.0,240.0,300.0,298.0,['-7 11 -11'],['-7 11 -11'],60.0,58.0,False,True
241,245.0,241.0,312.0,313.0,['-38 -17 25'],['-38 -17 25'],67.0,72.0,False,True
242,242.0,242.0,564.0,555.0,['64 -121 123 -E1 -313 -117 119 E3'],['64 -121 123 -E1 -313 -117 119 E3'],322.0,313.0,False,True
243,249.0,246.0,697.0,511.0,['-E0 -325 -38 -17 25'],['-E0 -325 -38 -17 25'],448.0,265.0,False,True
244,244.0,592.0,465.0,811.0,['117 -38 64 -121 123'],['117 -38 64 -121 123'],221.0,219.0,False,True
245,246.0,245.0,264.0,264.0,['-17'],['-17'],18.0,19.0,False,True
246,246.0,246.0,327.0,406.0,['-E1 -116'],['-E1 -116'],81.0,160.0,False,True
247,254.0,249.0,337.0,336.0,['-38 -17 25 138'],['-38 -17 25 138'],83.0,87.0,False,True
248,248.0,249.0,370.0,384.0,['-9 9 17 -13'],['-9 9 17 -13'],122.0,135.0,False,True
249,249.0,249.0,398.0,379.0,['-E4 -11 9 25 126 -125'],['-E4 -11 9 25 126 -125'],149.0,130.0,False,True
250,250.0,250.0,393.0,503.0,['125 -126 126 -125 123 -E1 -116'],['125 -126 126 -125 123 -E1 -116'],143.0,253.0,False,True
251,251.0,252.0,339.0,363.0,['-9 3 15 119'],['-9 3 15 119'],88.0,111.0,False,True
252,252.0,252.0,376.0,432.0,['-116 -17 25 126'],['-116 -17 25 126'],124.0,180.0,False,True
253,254.0,254.0,471.0,466.0,['-126 -25 17 38 319 -E3'],"['-126 -25 17 38 319 -E3', '-126 -25 17 116 -313 319 -E3']",217.0,212.0,False,False
254,255.0,255.0,357.0,373.0,['-117 -15 -3 7 -7'],['-117 -15 -3 7 -7'],102.0,118.0,False,True
255,255.0,255.0,631.0,560.0,['-17 19 123 -E0 -325'],['-17 19 123 -E0 -325'],376.0,305.0,False,True
256,257.0,256.0,385.0,375.0,['3 -3 7 -7'],['3 -3 7 -7'],128.0,119.0,False,True
257,257.0,258.0,462.0,584.0,['25 -25 17 38 325'],"['25 -25 17 38 325', '25 -25 17 116 -313 325']",205.0,326.0,False,False
258,258.0,258.0,337.0,351.0,['-25 17 64 -121'],['-25 17 64 -121'],79.0,93.0,False,True
259,259.0,259.0,658.0,657.0,['-116 -13 15 117'],['-116 -13 15 117'],399.0,398.0,False,True
260,260.0,260.0,454.0,602.0,['E5 -138 -25 17 38 -38'],"['E5 -138 -25 17 38 -38', 'E5 -138 -25 17 116 -313 -38']",194.0,342.0,False,False
261,261.0,261.0,513.0,998.0,['13 116 -313 313'],"['13 116 -313 313', '13 116 E1 -123 -19 17 38 313']",252.0,737.0,False,False
262,264.0,266.0,387.0,586.0,['13 -17 25'],['13 -17 25'],123.0,320.0,False,True
263,263.0,264.0,444.0,494.0,['E3 -319 -117 -15'],['E3 -319 -117 -15'],181.0,230.0,False,True
264,264.0,264.0,359.0,438.0,['-116 -13'],['-116 -13'],95.0,174.0,False,True
265,273.0,270.0,346.0,344.0,['-125 125 -126 138'],['-125 125 -126 138'],73.0,74.0,False,True
266,266.0,266.0,780.0,599.0,['119 -119 117 -38 -17'],['119 -119 -15 13 -17'],514.0,333.0,False,False
267,267.0,269.0,338.0,385.0,['15 -15 -3 3'],['15 -15 -3 3'],71.0,116.0,False,True
268,268.0,268.0,347.0,349.0,['-138 126 -125 123'],['-138 126 -125 123'],79.0,81.0,False,True
269,269.0,271.0,336.0,338.0,['25 126 -125'],['25 126 -125'],67.0,67.0,True,True
270,270.0,270.0,1727.0,591.0,['325 -325 -117 -15 -3 11 E4'],"['325 -325 -117 -15 -3 11 E4', '325 -325 -38 -13 -3 11 E4']",1457.0,321.0,False,False
271,271.0,271.0,346.0,500.0,['-123 123 -E1 -116'],['-123 123 -E1 -116'],75.0,229.0,False,True
272,272.0,272.0,354.0,355.0,['-319 -38 -17 25 138'],['-319 -38 -17 25 138'],82.0,83.0,False,True
273,273.0,273.0,368.0,446.0,['E3 -319 -38 -17 -9'],['E3 -319 -38 -17 -9'],95.0,173.0,False,True
274,274.0,274.0,333.0,334.0,['17 64 -121'],['17 64 -121'],59.0,60.0,False,True
275,275.0,275.0,437.0,409.0,['15 -15 -3 9 19 125'],['15 -15 -3 9 19 125'],162.0,134.0,False,True
276,276.0,276.0,383.0,457.0,['-123 -19 -9 3'],['-123 -19 -9 3'],107.0,181.0,False,True
277,277.0,278.0,432.0,492.0,['38 -38 64 -121 123'],['38 -38 64 -121 123'],155.0,214.0,False,True
278,278.0,280.0,371.0,474.0,['-125 -19 -9 7 E5'],['-125 -19 -9 7 E5'],93.0,194.0,False,True
279,279.0,279.0,678.0,1219.0,['313 E1 -E0 -325 -38'],"['313 -116 116 -313 -38', '313 -116 116 E1 -123 -19 17 38 -38']",399.0,940.0,False,False
280,280.0,280.0,559.0,562.0,['-E1 -313 -117 -15 -3 7 -7'],['-E1 -313 -117 -15 -3 7 -7'],279.0,282.0,False,True
281,281.0,281.0,375.0,376.0,['11 E4 E3 -319 -38'],['11 E4 E3 -319 -38'],94.0,95.0,False,True
282,283.0,282.0,395.0,445.0,['38 325'],['38 325'],112.0,163.0,False,True
283,283.0,283.0,710.0,639.0,['-123 123 -E1 -313 -117 119 E3'],['-123 123 -E1 -313 -117 119 E3'],427.0,356.0,False,True
284,284.0,284.0,532.0,520.0,['126 -125 123 -E1 -313 325'],['126 -125 123 -E1 -313 325'],248.0,236.0,False,True
285,286.0,290.0,380.0,396.0,['17 64 -121 123 -E1'],['17 64 -121 123 -E1'],94.0,106.0,False,True
286,286.0,290.0,411.0,515.0,['19 -19 -9 11 E4'],['19 -19 -9 11 E4'],125.0,225.0,False,True
287,288.0,288.0,476.0,667.0,['-3 9 17 38 319'],['-3 9 17 116 -313 319'],188.0,379.0,False,False
288,399.0,596.0,827.0,1153.0,['117 -38 -17 25 138 -E5'],"['117 -38 -17 25 138 -E5', '117 -38 64 -121 125 -126 138 -E5', '117 -117 -15 -3 9 25 138 -E5', '117 -38 64 -121 125 -126 138 -E5']",428.0,557.0,False,False
289,289.0,289.0,496.0,395.0,['-E1 -313 -38 -17 19'],['-E1 -313 -38 -17 19'],207.0,106.0,False,True
290,291.0,300.0,457.0,546.0,['-3 9 17 38'],['-3 9 17 38'],166.0,246.0,False,True
291,291.0,291.0,701.0,534.0,['325 -325 -38 64 -121'],['325 -325 -38 64 -121'],410.0,243.0,False,True
292,292.0,292.0,363.0,361.0,['7 E5 -138 -25'],['7 E5 -138 -25'],71.0,69.0,False,True
293,293.0,293.0,453.0,474.0,['-E4 -11 9 19 123'],['-E4 -11 9 19 123'],160.0,181.0,False,True
294,296.0,294.0,567.0,587.0,['-7 9 19 123 -E1 -116'],['-7 9 19 123 -E1 -116'],271.0,293.0,False,True
295,295.0,295.0,528.0,550.0,['38 -117 -15 -3 7 E5 -138'],"['38 -117 -15 -3 7 E5 -138', '38 -38 -17 25 138 -138']",233.0,255.0,False,False
296,297.0,298.0,449.0,560.0,['-17 17 38 319'],['-17 17 116 -313 319'],152.0,262.0,False,False
297,297.0,297.0,397.0,404.0,['-38 -13 -3 7'],['-38 -13 -3 7'],100.0,107.0,False,True
298,298.0,298.0,353.0,374.0,['15 -15 -3'],['15 -15 -3'],55.0,76.0,False,True
299,299.0,300.0,375.0,378.0,['-11 11 E4 E3'],['-11 11 E4 E3'],76.0,78.0,False,True
300,300.0,300.0,404.0,394.0,['-121 -19 17'],['-121 -19 17'],104.0,94.0,False,True
301,301.0,301.0,432.0,404.0,['-E5 -7 9 25'],['-E5 -7 9 25'],131.0,103.0,False,True
302,304.0,302.0,477.0,522.0,['15 -15 -3 9 25 126'],['15 -15 -3 9 25 126'],173.0,220.0,False,True
303,304.0,304.0,474.0,1130.0,['-E5 -7 9 17 38 313'],"['-E5 -7 9 17 116 -313 313', '-E5 -7 9 17 116 E1 -123 -19 17 38 313']",170.0,826.0,False,False
304,304.0,304.0,384.0,388.0,['-123 121 -64 -17'],['-123 121 -64 -17'],80.0,84.0,False,True
305,307.0,308.0,380.0,412.0,['15 119 E3 -319'],['15 119 E3 -319'],73.0,104.0,False,True
306,318.0,308.0,441.0,457.0,['121 -64 -13 15 119 -E4'],['121 -64 -13 15 119 -E4'],123.0,149.0,False,True
307,307.0,307.0,378.0,379.0,['116 E1 -E0'],['116 E1 -E0'],71.0,72.0,False,True
308,311.0,308.0,768.0,942.0,['25 126 -125 123 -E0 -325'],['25 126 -125 123 -E0 -325'],457.0,634.0,False,True
309,310.0,315.0,357.0,387.0,['15 -15 -3'],['15 -15 -3'],47.0,72.0,False,True
310,310.0,311.0,416.0,394.0,['-25 25 126 -125'],['-25 25 126 -125'],106.0,83.0,False,True
311,329.0,318.0,457.0,426.0,['-15 -3 7 E5 -138 126 -125'],['-15 -3 9 25 126 -125'],128.0,108.0,False,False
312,313.0,314.0,2008.0,630.0,['116 -313 -117 -15 -3 3'],['116 -313 -117 -15 -3 3'],1695.0,316.0,False,True
313,313.0,313.0,395.0,409.0,['-138 -25 17 -17'],['-138 -25 17 -17'],82.0,96.0,False,True
314,314.0,314.0,436.0,454.0,['-E5 -7 9 19'],['-E5 -7 9 19'],122.0,140.0,False,True
315,315.0,315.0,463.0,417.0,['E4 E3 -319 -38 116'],['E4 E3 -319 -38 116'],148.0,102.0,False,True
316,317.0,317.0,519.0,410.0,['-313 313 E1 -123'],['-313 313 E1 -123'],202.0,93.0,False,True
317,332.0,322.0,478.0,460.0,['-15 -3 9 19 -19'],['-15 -3 9 19 -19'],146.0,138.0,False,True
318,318.0,318.0,410.0,550.0,['-138 -25 -9 11 -11'],['-138 -25 -9 11 -11'],92.0,232.0,False,True
319,320.0,319.0,1332.0,616.0,['116 -313 -117 -15 -3'],['116 -313 -117 -15 -3'],1012.0,297.0,False,True
320,320.0,320.0,660.0,651.0,['E4 -119 117'],['E4 -119 117'],340.0,331.0,False,True
321,322.0,321.0,589.0,561.0,['15 -15 -3 9 25 126 -125'],['15 -15 -3 9 25 126 -125'],267.0,240.0,False,True
322,322.0,323.0,426.0,430.0,['64 -121 125 -126 138 -E5'],['64 -121 125 -126 138 -E5'],104.0,107.0,False,True
323,323.0,325.0,483.0,434.0,['7 -7 3 15 119'],['7 -7 3 15 119'],160.0,109.0,False,True
324,324.0,324.0,616.0,520.0,['-E4 -11 9 19 123 -E1'],['-E4 -11 9 19 123 -E1'],292.0,196.0,False,True
325,330.0,330.0,481.0,746.0,['-138 -25 17 38 -117'],['-138 -25 17 116 -313 -117'],151.0,416.0,False,False
326,326.0,326.0,832.0,1005.0,['E1 -E0 -325 -117 119 -E4'],"['E1 -123 123 -E1 -313 -117 119 -E4', 'E1 -123 123 -E1 -313 319 -E3 -E4', 'E1 -123 123 -E1 -313 -117 119 -E4']",506.0,679.0,False,False
327,327.0,327.0,468.0,459.0,['325 E0 -123 -19 -9'],['325 E0 -123 -19 -9'],141.0,132.0,False,True
328,330.0,336.0,364.0,369.0,['-121 125'],['-121 125'],34.0,33.0,False,True
329,329.0,329.0,898.0,591.0,['-117 -15 13 -13'],"['-117 -15 13 -13', '-117 -15 -3 9 17 -13', '-117 119 E3 -319 -38 -13']",569.0,262.0,False,False
330,331.0,330.0,404.0,410.0,['119 E3 -319'],['119 E3 -319'],73.0,80.0,False,True
331,331.0,331.0,396.0,396.0,['E5 -138 126 -125'],['E5 -138 126 -125'],65.0,65.0,True,True
332,336.0,337.0,573.0,531.0,['3 -3 9 19 123'],['3 -3 9 19 123'],237.0,194.0,False,True
333,333.0,333.0,441.0,440.0,['313 E1 -123 -19'],['313 E1 -123 -19'],108.0,107.0,False,True
334,334.0,334.0,590.0,485.0,['116 -313 319 -E3'],['116 -313 319 -E3'],256.0,151.0,False,True
335,335.0,335.0,526.0,408.0,['-E1 -313 -38 64'],['-E1 -313 -38 64'],191.0,73.0,False,True
336,336.0,336.0,492.0,797.0,['E5 -138 -25 17 38 319 -319'],['E5 -138 -25 17 116 -313 319 -319'],156.0,461.0,False,False
337,337.0,338.0,434.0,436.0,['125 -126 126 -125 123'],['125 -126 126 -125 123'],97.0,98.0,False,True
338,338.0,338.0,578.0,989.0,['19 121 -64 -13 15 119 E3'],"['19 123 -E1 -313 -117 119 E3', '19 123 -E1 -313 -38 -13 15 119 E3', '19 123 -E1 -313 319 -E3 -119 119 E3', '19 123 -E1 -313 -117 119 E3']",240.0,651.0,False,False
339,339.0,339.0,356.0,356.0,['-17'],['-17'],17.0,17.0,True,True
340,341.0,340.0,368.0,701.0,['13 -13'],['13 -13'],27.0,361.0,False,True
341,354.0,350.0,459.0,449.0,['-138 -25 17 64 -121'],['-138 -25 17 64 -121'],105.0,99.0,False,True
342,342.0,342.0,494.0,1164.0,['-11 11 E4 E3 -319 319 -E3'],"['-11 9 17 116 -313 319 -E3', '-11 9 17 116 E1 -123 -19 17 38 319 -E3']",152.0,822.0,False,False
343,345.0,343.0,507.0,496.0,['123 -E1 -313'],['123 -E1 -313'],162.0,153.0,False,True
344,344.0,344.0,458.0,483.0,['-19 17'],['-19 17'],114.0,139.0,False,True
345,345.0,345.0,484.0,496.0,['15 119 E3 -319 319 -E3'],['15 119 E3 -319 319 -E3'],139.0,151.0,False,True
346,348.0,348.0,487.0,499.0,['15 119 E3 -319 325 E0'],['15 119 E3 -319 325 E0'],139.0,151.0,False,True
347,347.0,347.0,435.0,437.0,['313 E1 -123 125'],['313 E1 -123 125'],88.0,90.0,False,True
348,348.0,348.0,401.0,742.0,['13 116 E1'],"['13 116 E1', '13 38 313 E1', '13 116 E1']",53.0,394.0,False,False
349,351.0,351.0,1701.0,1049.0,['-E0 -325 -117 117'],"['-E0 -325 -117 117', '-E0 -325 319 -E3 -119 117', '-E0 -325 -38 -13 15 117', '-E0 -325 319 -E3 -119 117', '-E0 -325 -117 117']",1350.0,698.0,False,False
350,350.0,350.0,577.0,823.0,['126 -125 123 -E1 -313 325 E0'],['126 -125 123 -E1 -313 325 E0'],227.0,473.0,False,True
351,351.0,351.0,726.0,807.0,['325 -325 -117 119 -119'],"['325 -325 -117 119 -119', '325 -325 319 -E3 -119', '325 -325 -117 119 -119']",375.0,456.0,False,False
352,353.0,352.0,507.0,471.0,['-13 15 119 E3 -319'],['-13 15 119 E3 -319'],154.0,119.0,False,True
353,353.0,353.0,486.0,612.0,['25 -25 17 -13 15 119'],['25 -25 17 -13 15 119'],133.0,259.0,False,True
354,354.0,354.0,602.0,460.0,['-313 -38 -17 25 126 -125'],['-313 -38 -17 25 126 -125'],248.0,106.0,False,True
355,355.0,356.0,368.0,369.0,['15'],['15'],13.0,13.0,True,True
356,356.0,359.0,506.0,498.0,['E1 -123 -19 -9 11'],['E1 -123 -19 -9 11'],150.0,139.0,False,True
357,357.0,357.0,593.0,593.0,['-E5 -7 9 17 64 -121'],['-E5 -7 9 17 64 -121'],236.0,236.0,True,True
358,358.0,358.0,660.0,733.0,['-117 -15 -3 9 19 123 -E1'],"['-117 -15 -3 9 19 123 -E1', '-117 119 E3 -319 325 E0 -E1']",302.0,375.0,False,False
359,359.0,359.0,745.0,715.0,['-325 -38 -17 25 -25'],['-325 -38 -17 25 -25'],386.0,356.0,False,True
360,360.0,360.0,592.0,780.0,['-121 121 -64 -13 15 119 E3'],"['-121 123 -E1 -313 -117 119 E3', '-121 123 -E1 -313 -38 -13 15 119 E3', '-121 123 -E1 -313 319 -E3 -119 119 E3', '-121 123 -E1 -313 -117 119 E3']",232.0,420.0,False,False
361,361.0,361.0,518.0,649.0,['38 -38 64 -121 121'],['38 -38 64 -121 121'],157.0,288.0,False,True
362,362.0,362.0,513.0,524.0,['E3 -319 -117 -15 -3 7 E5'],"['E3 -319 -117 -15 -3 7 E5', 'E3 -319 -38 -13 -3 7 E5']",151.0,162.0,False,False
363,364.0,364.0,466.0,476.0,['138 -E5 -7 3 -3'],['138 -E5 -7 3 -3'],102.0,112.0,False,True
364,364.0,364.0,615.0,958.0,['-117 -15 -3 9 25'],"['-117 -15 -3 9 25', '-117 119 E3 -319 -38 -17 25']",251.0,594.0,False,False
365,365.0,365.0,584.0,704.0,['-E4 -11 3 13'],['-E4 -11 3 13'],219.0,339.0,False,True
366,366.0,366.0,472.0,475.0,['E0 -123 125 -126 138 -138'],['E0 -123 125 -126 138 -138'],106.0,109.0,False,True
367,367.0,367.0,516.0,456.0,['121 -64 -17 25 126'],['121 -64 -17 25 126'],149.0,89.0,False,True
368,368.0,368.0,603.0,594.0,['-E5 -7 9 17 64 -121'],['-E5 -7 9 17 64 -121'],235.0,226.0,False,True
369,369.0,369.0,776.0,1248.0,['-38 116 -313 325 -325'],['-38 116 -313 325 -325'],407.0,879.0,False,True
370,370.0,372.0,466.0,489.0,['138 -138 -25 17 64'],['138 -138 -25 17 64'],96.0,117.0,False,True
371,371.0,371.0,1298.0,683.0,['-325 -38 -13 15'],"['-325 -117 -15 15', '-325 -38 -13 15']",927.0,312.0,False,False
372,374.0,375.0,714.0,656.0,['-313 -117 119 E3'],['-313 -117 119 E3'],340.0,281.0,False,True
373,375.0,373.0,780.0,655.0,['319 -E3 -119 117'],['319 -E3 -119 117'],405.0,282.0,False,True
374,374.0,374.0,595.0,500.0,['-E3 -119 119 E3 -319'],['-E3 -119 119 E3 -319'],221.0,126.0,False,True
375,380.0,380.0,2068.0,1059.0,['-325 -117 -15 -3 11 E4'],"['-325 -117 -15 -3 11 E4', '-325 -38 -13 -3 11 E4', '-325 -117 -15 -3 11 E4']",1688.0,679.0,False,False
376,376.0,376.0,418.0,489.0,['-9 11'],['-9 11'],42.0,113.0,False,True
377,377.0,377.0,893.0,706.0,['E5 -138 -25 17 -13 13'],['E5 -138 -25 17 -13 13'],516.0,329.0,False,True
378,413.0,599.0,773.0,1050.0,['117 313 E1 -E0'],"['117 313 E1 -E0', '117 -38 64 -121 123 -E0', '117 313 E1 -E0']",360.0,451.0,False,False
379,379.0,379.0,500.0,588.0,['-15 13 64 -121 121 -64'],['-15 -3 9 19 121 -64'],121.0,209.0,False,False
380,380.0,380.0,473.0,473.0,['25 126 -125 125'],['25 126 -125 125'],93.0,93.0,True,True
381,381.0,381.0,429.0,447.0,['3 15 -15'],['3 15 -15'],48.0,66.0,False,True
382,418.0,602.0,747.0,1018.0,['117 313 E1'],['117 313 E1'],329.0,416.0,False,True
383,384.0,383.0,557.0,706.0,['-E1 -116 -13 15'],"['-E1 -313 -117 -15 15', '-E1 -313 -38 -13 15', '-E1 -313 -117 -15 15']",173.0,323.0,False,False
384,386.0,384.0,517.0,519.0,['-125 -19 -9 11 E4'],['-125 -19 -9 11 E4'],131.0,135.0,False,True
385,387.0,386.0,476.0,454.0,['123 -123 -19'],['123 -123 -19'],89.0,68.0,False,True
386,386.0,386.0,778.0,661.0,['-13 15 117'],['-13 15 117'],392.0,275.0,False,True
387,422.0,644.0,777.0,1041.0,['117 313 E1 -123'],"['117 313 E1 -123', '117 325 E0 -123', '117 313 E1 -123']",355.0,397.0,False,False
388,388.0,388.0,579.0,1163.0,['E5 -138 -25 17 116 -313 325 E0'],"['E5 -138 -25 17 116 -313 325 E0', 'E5 -138 -25 17 116 E1 -123 -19 17 38 325 E0']",191.0,775.0,False,False
389,390.0,389.0,562.0,622.0,['-E3 -E4 -11 7 E5 -138 126 -125'],"['-E3 -119 -15 -3 9 25 126 -125', '-E3 -E4 -11 9 25 126 -125']",172.0,233.0,False,False
390,390.0,390.0,530.0,512.0,['325 E0 -123 125 -126 138 -E5'],['325 E0 -123 125 -126 138 -E5'],140.0,122.0,False,True
391,392.0,396.0,452.0,496.0,['17 -13 -3 11'],['17 -13 -3 11'],60.0,100.0,False,True
392,392.0,392.0,587.0,571.0,['-3 9 17 38'],['-3 9 17 38'],195.0,179.0,False,True
393,393.0,393.0,520.0,533.0,['E4 E3 -319 -38 -17 25 -25'],"['E4 -119 -15 -3 9 25 -25', 'E4 E3 -319 -38 -17 25 -25']",127.0,140.0,False,False
394,427.0,662.0,2325.0,1195.0,['117 -38 -13 -3 7 -7'],"['117 -38 -17 25 138 -E5 -7', '117 -117 -15 -3 7 -7', '117 -38 -13 -3 7 -7']",1898.0,533.0,False,False
395,395.0,395.0,512.0,500.0,['E0 -123 -19 -9 11'],['E0 -123 -19 -9 11'],117.0,105.0,False,True
396,396.0,396.0,504.0,548.0,['7 E5 -138 -25 17 64'],['7 E5 -138 -25 17 64'],108.0,152.0,False,True
397,401.0,397.0,509.0,721.0,['-3 11 E4 E3 -319 313'],"['-3 9 17 116 -313 313', '-3 9 17 -13 15 119 E3 -319 313']",108.0,324.0,False,False
398,398.0,398.0,804.0,1050.0,['-E0 -325 313 E1'],['-E0 -325 313 E1'],406.0,652.0,False,True
399,401.0,401.0,509.0,508.0,['11 E4 E3 -319 325'],['11 E4 E3 -319 325'],108.0,107.0,False,True
400,456.0,406.0,621.0,772.0,['-313 319 -319'],['-313 319 -319'],165.0,366.0,False,True
401,402.0,401.0,583.0,615.0,['121 -64 -13 -3 7 E5'],['121 -64 -13 -3 7 E5'],181.0,214.0,False,True
402,402.0,402.0,1207.0,576.0,['-E5 -7 3 13 -13'],['-E5 -7 9 17 -13'],805.0,174.0,False,False
403,430.0,666.0,1347.0,1127.0,['117 -38'],['117 -38'],917.0,461.0,False,True
404,674.0,669.0,785.0,984.0,['117'],['117'],111.0,315.0,False,True
405,405.0,405.0,1295.0,1185.0,['-E3 -119 119 E3 -319 325 -325'],['-E3 -119 119 E3 -319 325 -325'],890.0,780.0,False,True
406,406.0,407.0,435.0,581.0,['-15 15'],['-15 15'],29.0,174.0,False,True
407,407.0,410.0,591.0,569.0,['119 E3 -319 -38 64 -121 -19'],"['119 -119 -15 -3 9 19 -19', '119 E3 -319 -38 64 -121 -19']",184.0,159.0,False,False
408,408.0,408.0,689.0,598.0,['3 13 38 -117'],['3 15 119 E3 -319 -117'],281.0,190.0,False,False
409,409.0,409.0,464.0,487.0,['25 -25 17'],['25 -25 17'],55.0,78.0,False,True
410,412.0,410.0,564.0,590.0,['319 -E3 -E4 -11 7 -7'],"['319 -E3 -119 -15 -3 7 -7', '319 -E3 -E4 -11 7 -7']",152.0,180.0,False,False
411,411.0,411.0,483.0,800.0,['13 38 325'],"['13 116 -313 325', '13 -13 15 119 E3 -319 325', '13 38 325']",72.0,389.0,False,False
412,412.0,412.0,584.0,592.0,['E4 E3 -319 -38 -17 25 138 -E5'],"['E4 -119 -15 -3 9 25 138 -E5', 'E4 E3 -319 -38 -17 25 138 -E5']",172.0,180.0,False,False
413,413.0,413.0,620.0,645.0,['-116 -13 -3 11'],['-116 -13 -3 11'],207.0,232.0,False,True
414,416.0,414.0,511.0,563.0,['121 -64 64'],['121 -64 64'],95.0,149.0,False,True
415,415.0,416.0,545.0,576.0,['7 E5 -138 126 -125 123 -E1'],['7 E5 -138 126 -125 123 -E1'],130.0,160.0,False,True
416,419.0,416.0,601.0,897.0,['116 -313 319 -E3'],"['116 -313 319 -E3', '116 E1 -123 -19 17 38 319 -E3']",182.0,481.0,False,False
417,417.0,417.0,472.0,487.0,['19 123 -E0'],['19 123 -E0'],55.0,70.0,False,True
418,418.0,418.0,580.0,712.0,['13 -13'],['13 -13'],162.0,294.0,False,True
419,419.0,419.0,513.0,532.0,['-E4 -11 11 E4'],['-E4 -11 11 E4'],94.0,113.0,False,True
420,420.0,420.0,536.0,608.0,['-38 -13 15'],['-38 -13 15'],116.0,188.0,False,True
421,421.0,421.0,594.0,784.0,['13 38'],['13 38'],173.0,363.0,False,True
422,423.0,422.0,437.0,436.0,['64'],['64'],14.0,14.0,True,True
423,423.0,423.0,1126.0,1046.0,['-7 11 E4 E3 -319 325 -325'],['-7 9 19 123 -E0 -325'],703.0,623.0,False,False
424,425.0,424.0,523.0,508.0,['17 -13 -3 3'],['17 -13 -3 3'],98.0,84.0,False,True
425,425.0,425.0,753.0,597.0,['7 E5 -138 126 -125 123 -E1 -116'],['7 E5 -138 126 -125 123 -E1 -116'],328.0,172.0,False,True
426,427.0,426.0,2405.0,596.0,['-119 -15 13 -17 25 126'],"['-119 -15 -3 9 25 126', '-119 -15 -3 7 E5 -138 126']",1978.0,170.0,False,False
427,427.0,427.0,548.0,574.0,['E0 -123 -19 -9 7 E5'],['E0 -123 -19 -9 7 E5'],121.0,147.0,False,True
428,428.0,428.0,526.0,522.0,['25 126 -125 123 -E1'],['25 126 -125 123 -E1'],98.0,94.0,False,True
429,429.0,429.0,518.0,493.0,['-123 125 -126 126'],['-123 125 -126 126'],89.0,64.0,False,True
430,430.0,430.0,567.0,583.0,['7 E5 -138 126 -125 123 -E1'],['7 E5 -138 126 -125 123 -E1'],137.0,153.0,False,True
431,431.0,431.0,601.0,566.0,['15 -15 -3 9'],['15 -15 -3 9'],170.0,135.0,False,True
432,432.0,484.0,624.0,679.0,['-117 119 E3 -319 313'],['-117 119 E3 -319 313'],192.0,195.0,False,True
433,491.0,436.0,624.0,902.0,['-313 -38 -13 -3 7 -7'],"['-313 -38 -17 25 138 -E5 -7', '-313 -38 -13 -3 7 -7', '-313 -117 -15 -3 7 -7']",133.0,466.0,False,False
434,435.0,434.0,536.0,608.0,['-126 -25 17 116'],['-126 -25 17 116'],101.0,174.0,False,True
435,439.0,436.0,610.0,504.0,['119 E3 -319 313'],['119 E3 -319 313'],171.0,68.0,False,True
436,438.0,437.0,551.0,577.0,['-138 -25 17 64 -121'],['-138 -25 17 64 -121'],113.0,140.0,False,True
437,439.0,441.0,571.0,549.0,['7 E5 -138 126 -125 125'],['7 E5 -138 126 -125 125'],132.0,108.0,False,True
438,438.0,438.0,534.0,1166.0,['-25 17 38 325 E0'],"['-25 17 116 -313 325 E0', '-25 17 116 E1 -123 -19 17 38 325 E0']",96.0,728.0,False,False
439,439.0,439.0,657.0,782.0,['-126 -25 17 38 319 -E3'],"['-126 -25 17 116 -313 319 -E3', '-126 -25 17 -13 15 119 E3 -319 319 -E3']",218.0,343.0,False,False
440,441.0,441.0,461.0,460.0,['-25'],['-25'],20.0,19.0,False,True
441,441.0,441.0,611.0,652.0,['-11 11 E4 E3 -319 319'],['-11 11 E4 E3 -319 319'],170.0,211.0,False,True
442,442.0,443.0,627.0,556.0,['9 25 138'],['9 25 138'],185.0,113.0,False,True
443,446.0,445.0,1888.0,693.0,['-13 13 64 -121 123 -E1'],['-13 -3 9 19 123 -E1'],1442.0,248.0,False,False
444,444.0,444.0,515.0,515.0,['-38 64 -121 121'],['-38 64 -121 121'],71.0,71.0,True,True
445,447.0,450.0,534.0,535.0,['126 -125 123 -E0'],['126 -125 123 -E0'],87.0,85.0,False,True
446,448.0,447.0,496.0,548.0,['-25 17 38'],['-25 17 38'],48.0,101.0,False,True
447,452.0,451.0,531.0,532.0,['-15 -3 7 -7'],['-15 -3 7 -7'],79.0,81.0,False,True
448,448.0,448.0,2308.0,624.0,['-E5 -7 3 13 64 -121 -19'],['-E5 -7 9 19 -19'],1860.0,176.0,False,False
449,475.0,449.0,709.0,576.0,['119 E3 -319 -38 64 -121 121'],['119 E3 -319 -38 64 -121 121'],234.0,127.0,False,True
